,discriminator,Generator
5557,0.4752165675163269,12.841835
5558,0.02855578251183033,12.6451
5559,0.8499453663825989,7.8780985
5560,0.33994975686073303,7.7949543
5561,0.34369075298309326,12.26821
5562,0.6435179114341736,7.417536
5563,0.15745145082473755,7.0832124
5564,0.31024396419525146,10.776123
5565,0.03032558038830757,10.818052
5566,0.48918506503105164,6.7824593
5567,0.4412132501602173,7.441828
5568,0.41222572326660156,9.940605
5569,0.05491243675351143,11.47056
5570,0.10269750654697418,10.745259
5571,0.06350547820329666,11.294625
5572,0.045531727373600006,9.766666
5573,0.08553271740674973,9.202439
5574,0.14780275523662567,9.285254
5575,0.06052032858133316,10.863291
5576,0.022657478228211403,11.229158
5577,0.0534917376935482,9.565394
5578,0.1600431650876999,10.362683
5579,0.17824719846248627,8.0720415
5580,0.05916713923215866,10.044734
5581,0.09061173349618912,10.518106
5582,0.02934137172996998,11.557692
5583,0.02422851324081421,10.71851
5584,0.03740810230374336,9.768003
5585,0.2087206244468689,7.929196
5586,0.6280744075775146,7.9087677
5587,0.4391711950302124,10.908368
5588,0.05246599018573761,12.1568985
5589,0.20297297835350037,9.194687
5590,0.5540578961372375,6.098702
5591,0.93238765001297,11.666744
5592,0.19574382901191711,9.489094
5593,1.2787948846817017,6.669958
5594,0.37870994210243225,9.623352
5595,0.3932466506958008,12.217007
5596,1.3679097890853882,5.3655696
5597,1.6295942068099976,13.064982
5598,0.158662348985672,9.525187
5599,0.16412797570228577,9.155828
5600,0.27302372455596924,10.813638
5601,0.3758968710899353,8.494491
5602,0.2378336787223816,9.938931
5603,0.15551312267780304,12.131452
5604,0.9387192726135254,6.8807755
5605,0.6686386466026306,11.504944
5606,0.18218782544136047,9.413623
5607,1.0670632123947144,5.365124
5608,0.597298800945282,10.467117
5609,0.18988081812858582,9.176072
5610,0.12381812930107117,8.441334
5611,0.30328691005706787,7.832317
5612,0.1686408966779709,9.237925
5613,0.3284391462802887,8.153616
5614,0.12773030996322632,9.236595
5615,0.05504699423909187,9.775059
5616,0.20346808433532715,7.80622
5617,0.36917662620544434,8.450719
5618,0.23476511240005493,9.319382
5619,0.3969610929489136,7.5587626
5620,0.311592698097229,12.059677
5621,0.4035763144493103,7.7943883
5622,0.2790103554725647,10.0570965
5623,0.056983962655067444,10.073339
5624,0.20743229985237122,10.48306
5625,0.08402842283248901,8.725531
5626,0.6391075849533081,11.09494
5627,0.3566429316997528,8.335212
5628,0.18437986075878143,7.382348
5629,0.350477010011673,10.117385
5630,0.23619166016578674,9.854193
5631,0.0920824483036995,8.863623
5632,0.11647578328847885,9.803366
5633,0.20744207501411438,9.877994
5634,0.33472466468811035,9.391001
5635,0.08703979104757309,9.33519
5636,0.10360852628946304,9.504102
5637,0.0702563226222992,9.463651
5638,0.1064046174287796,9.354692
5639,0.2027340978384018,7.6191773
5640,0.3011625111103058,9.426087
5641,0.10031244903802872,9.780739
5642,0.0806635171175003,10.196877
5643,0.2679266333580017,9.029677
5644,0.0746263787150383,7.9656477
5645,0.06425539404153824,9.482856
5646,0.09369959682226181,8.974547
5647,0.12306846678256989,9.17692
5648,0.10391320288181305,9.965288
5649,0.2816329896450043,6.738339
5650,0.23945944011211395,8.121338
5651,0.1888185292482376,10.073801
5652,0.04364945739507675,10.116442
5653,0.03099188022315502,10.422997
5654,1.0298902988433838,6.3968687
5655,0.6699233651161194,10.205999
5656,0.20005881786346436,9.064377
5657,0.3007284998893738,7.327334
5658,0.14796318113803864,8.928176
5659,0.23882266879081726,9.025259
5660,0.21147421002388,9.060083
5661,0.5444938540458679,5.69692
5662,0.6355357766151428,11.483841
5663,0.2607601583003998,8.576646
5664,0.061611607670784,9.499931
5665,0.2770957946777344,7.126011
5666,0.33378079533576965,10.024486
5667,0.06603673845529556,11.064042
5668,0.434575617313385,6.1245675
5669,0.3331875205039978,9.0047035
5670,0.09770075231790543,8.641175
5671,0.06584342569112778,9.997633
5672,0.2449643611907959,8.698054
5673,0.08906643092632294,9.267273
5674,0.050783850252628326,10.130878
5675,0.13778719305992126,10.137949
5676,0.1537894755601883,6.279481
5677,0.4226735234260559,11.706922
5678,0.1815640777349472,8.823121
5679,0.14167234301567078,9.00105
5680,0.17434677481651306,8.550363
5681,0.11697414517402649,9.556644
5682,0.03290094435214996,11.918269
5683,0.1227203905582428,9.312145
5684,0.01581585966050625,11.7541065
5685,0.15048184990882874,10.010574
5686,0.10314533114433289,8.487711
5687,0.21422888338565826,10.104946
5688,0.5183426141738892,7.9096904
5689,0.09179055690765381,8.45197
5690,0.48127299547195435,11.423172
5691,0.123207688331604,10.32443
5692,0.3733578026294708,6.7790146
5693,0.20612384378910065,8.384226
5694,0.10733292251825333,9.370689
5695,0.14710275828838348,8.811798
5696,0.09476061910390854,8.430937
5697,0.14545834064483643,7.9297457
5698,0.26529252529144287,9.038213
5699,0.033903077244758606,11.111413
5700,0.031849902123212814,11.653982
5701,0.15678605437278748,8.172809
5702,0.08655010163784027,8.358801
5703,0.042868614196777344,9.379566
5704,0.02896522730588913,9.471319
5705,0.1003773882985115,8.157182
5706,0.0736403539776802,9.584264
5707,0.09173239767551422,9.701965
5708,0.06060759723186493,8.861002
5709,0.15807420015335083,8.314044
5710,0.7860820293426514,5.197837
5711,1.7490622997283936,13.541294
5712,0.13978108763694763,10.008278
5713,0.3714648187160492,7.4769535
5714,0.2863403260707855,10.265263
5715,0.36423853039741516,7.7630377
5716,0.5909469127655029,13.096359
5717,0.6861175894737244,8.181068
5718,0.23155289888381958,7.981476
5719,0.4269236922264099,8.80723
5720,0.06628405302762985,10.679396
5721,0.17724530398845673,9.886009
5722,0.037008196115493774,10.12376
5723,0.40057969093322754,9.2682
5724,0.35343873500823975,7.2938366
5725,0.40699878334999084,9.184244
5726,0.3217959702014923,8.513729
5727,0.24051403999328613,8.272992
5728,0.2864301800727844,11.314934
5729,0.338533878326416,9.151313
5730,0.2554838955402374,8.151038
5731,0.4323582351207733,10.928471
5732,0.27169281244277954,9.3651905
5733,0.12833203375339508,9.184355
5734,0.058194056153297424,8.78031
5735,0.03998285531997681,9.959426
5736,0.07755812257528305,8.9681
5737,0.10375135391950607,9.519815
5738,0.05450806766748428,10.094477
5739,0.2524302303791046,7.247655
5740,0.24139957129955292,9.261084
5741,0.08760742098093033,9.196772
5742,0.08695230633020401,8.698219
5743,0.03258596733212471,9.066392
5744,0.07715064287185669,9.5864725
5745,0.0668969601392746,9.598611
5746,0.1489449292421341,7.8819904
5747,0.12438006699085236,8.220279
5748,0.18588632345199585,10.291929
5749,0.29922932386398315,8.893761
5750,0.0954408049583435,7.8101125
5751,0.17158189415931702,8.6672535
5752,0.23274768888950348,11.277845
5753,0.14488770067691803,9.241825
5754,0.3453099727630615,6.688945
5755,0.21358850598335266,9.87988
5756,0.17765814065933228,9.778699
5757,0.09844180941581726,9.620629
5758,0.2260182648897171,8.841009
5759,0.3722214102745056,9.120965
5760,0.20147477090358734,9.528973
5761,0.07886610925197601,9.976739
5762,0.2541089355945587,8.57076
5763,0.30212321877479553,10.565634
5764,0.06012639403343201,10.583183
5765,0.06904689967632294,12.091596
5766,0.06993988901376724,10.23778
5767,0.2506122291088104,7.5545206
5768,0.34700247645378113,10.68766
5769,0.1430777758359909,9.576756
5770,0.21626242995262146,8.024784
5771,0.20362015068531036,9.042362
5772,0.05186524614691734,10.401581
5773,0.04161536321043968,12.616967
5774,0.6423518061637878,7.981469
5775,0.34674179553985596,9.063567
5776,0.09793572127819061,10.473696
5777,0.0764864906668663,9.541405
5778,0.12468734383583069,8.513401
5779,0.05792448669672012,9.302258
5780,0.10278686136007309,8.73199
5781,0.05725627392530441,9.685984
5782,0.042924582958221436,9.5696945
5783,0.04772564396262169,9.781233
5784,0.19565123319625854,9.624652
5785,0.01852608658373356,9.561031
5786,0.2895773947238922,10.696274
5787,0.039661820977926254,10.532398
5788,0.07633362710475922,9.853086
5789,0.042020637542009354,10.39344
5790,0.3054986298084259,7.1375756
5791,0.10852710902690887,8.744421
5792,0.24169622361660004,10.96084
5793,0.2704964578151703,9.318228
5794,0.15273793041706085,8.560616
5795,0.07427792251110077,9.704725
5796,0.03961677849292755,12.116573
5797,0.01262129656970501,10.3040695
5798,0.0770639032125473,9.306936
5799,0.19961392879486084,7.591791
5800,0.10756505280733109,8.977773
5801,0.04895821213722229,9.710277
5802,0.12977920472621918,9.283539
5803,0.03345031291246414,11.200331
5804,0.0802856832742691,9.686424
5805,0.08908708393573761,8.768648
5806,0.03760480135679245,9.9470625
5807,0.047825928777456284,10.394912
5808,0.3279193639755249,7.1587963
5809,0.32837244868278503,10.990181
5810,0.2677328586578369,10.527292
5811,0.11956079304218292,7.716873
5812,0.2839909493923187,11.569956
5813,0.15759098529815674,9.221199
5814,0.11789186298847198,8.147955
5815,0.1877555549144745,8.720912
5816,0.09862706065177917,8.783605
5817,0.08630722761154175,9.296863
5818,0.028363509103655815,11.587036
5819,0.08573651313781738,10.070416
5820,0.008205858059227467,11.494629
5821,0.0432443805038929,10.109696
5822,0.09655074030160904,9.577847
5823,0.1097397655248642,10.227152
5824,0.0814799964427948,9.252965
5825,0.11957185715436935,9.218239
5826,0.10135609656572342,8.128365
5827,0.03870571404695511,8.267193
5828,0.08559153228998184,10.020586
5829,0.10784446448087692,8.758445
5830,0.056808896362781525,9.45264
5831,0.02445671334862709,10.202584
5832,0.08465873450040817,9.068705
5833,0.08970088511705399,9.846454
5834,0.13961780071258545,8.015885
5835,0.13161411881446838,9.074585
5836,0.05581875145435333,9.523127
5837,0.016963619738817215,10.7614765
5838,0.09896138310432434,10.050732
5839,0.06468221545219421,8.312096
5840,0.10161922872066498,10.67086
5841,0.048996519297361374,10.269315
5842,0.06716100126504898,10.362911
5843,0.046152226626873016,11.779203
5844,0.11459840834140778,8.697394
5845,0.04680182784795761,9.764515
5846,0.0597057119011879,9.791403
5847,0.020617030560970306,10.891983
5848,0.011579103767871857,10.252077
5849,0.01544361375272274,11.013553
5850,0.30197957158088684,6.9622498
5851,0.6389127969741821,12.519278
5852,0.20964372158050537,12.923864
5853,0.28727734088897705,9.0243
5854,0.02536962553858757,8.3659525
5855,0.3682944178581238,10.997641
5856,0.15648843348026276,11.830379
5857,0.07364344596862793,9.599493
5858,0.1821242719888687,7.4376273
5859,0.27424320578575134,9.101345
5860,0.10648408532142639,9.556966
5861,0.2977621257305145,9.033877
5862,0.05351918563246727,10.860682
5863,0.08888693898916245,10.161594
5864,0.05699121206998825,9.037122
5865,0.013329591602087021,10.905598
5866,0.13440366089344025,9.454712
5867,0.07357382774353027,9.985033
5868,0.011590538546442986,11.433315
5869,0.13339751958847046,9.043153
5870,0.03189514949917793,10.153878
5871,0.08092962950468063,10.795658
5872,0.053703390061855316,9.193037
5873,0.21443797647953033,8.262814
5874,0.13309752941131592,9.694054
5875,0.07087390869855881,10.228216
5876,0.07865369319915771,9.4666395
5877,0.14132060110569,8.63509
5878,0.07825974375009537,9.908152
5879,0.11917617917060852,7.899803
5880,0.3081376850605011,9.629375
5881,0.20726239681243896,8.263926
5882,0.07068948447704315,8.480407
5883,0.25573816895484924,11.627127
5884,0.4165487587451935,6.853197
5885,0.14191624522209167,9.878813
5886,0.19358780980110168,9.377555
5887,0.05678856372833252,10.5478945
5888,0.2086678296327591,9.330512
5889,0.23292917013168335,8.372311
5890,0.083511583507061,9.726475
5891,0.089576356112957,9.729841
5892,0.12152892351150513,8.491497
5893,0.09767802059650421,9.307917
5894,0.28561222553253174,12.213146
5895,0.0533473864197731,11.592565
5896,0.156548872590065,10.324013
5897,0.18615423142910004,7.627759
5898,0.25889599323272705,8.076883
5899,0.028979390859603882,10.729956
5900,0.2611708641052246,11.650501
5901,0.22245359420776367,9.0033865
5902,0.2571401000022888,9.232195
5903,0.29911091923713684,6.7003527
5904,0.4541996717453003,11.526909
5905,0.6525713801383972,7.9334
5906,0.2540777027606964,8.987562
5907,0.11364372819662094,9.883856
5908,0.18832248449325562,8.96284
5909,0.18373346328735352,9.881876
5910,0.14889994263648987,9.964135
5911,0.4206789433956146,7.6962147
5912,0.07990895211696625,8.5253105
5913,0.22599999606609344,11.275958
5914,0.20300649106502533,10.648802
5915,0.18108010292053223,9.246273
5916,0.021215086802840233,11.181657
5917,0.2561246156692505,9.989021
5918,0.11446382850408554,8.871105
5919,0.2881452739238739,10.1672325
5920,0.27709728479385376,10.980194
5921,0.22366581857204437,7.4076567
5922,0.07673991471529007,9.040667
5923,0.11711098253726959,9.690824
5924,0.17697599530220032,10.781878
5925,0.11110206693410873,10.145288
5926,0.14621518552303314,11.424646
5927,0.047500982880592346,11.634272
5928,0.05538521707057953,10.228942
5929,0.036663711071014404,9.289579
5930,0.21796642243862152,7.522636
5931,0.30597761273384094,10.8824415
5932,0.11863650381565094,9.8099575
5933,0.01670175790786743,12.802072
5934,0.14436350762844086,10.254462
5935,0.12860411405563354,8.104631
5936,0.10415947437286377,10.101256
5937,0.05703834071755409,9.255354
5938,0.013049475848674774,11.587551
5939,0.1080956682562828,10.195316
5940,0.04541127011179924,9.05556
5941,0.02461702935397625,9.689344
5942,0.02828783169388771,10.156595
5943,0.09769649803638458,10.418063
5944,0.5015091300010681,6.0575714
5945,0.23823221027851105,9.103435
5946,0.22834989428520203,12.016796
5947,0.1797655075788498,11.743914
5948,0.0546705387532711,10.204315
5949,0.07071125507354736,9.710796
5950,0.11145569384098053,8.70578
5951,0.08133412152528763,11.246975
5952,0.01878141239285469,13.462084
5953,0.15241356194019318,10.811253
5954,0.11485835909843445,8.036016
5955,0.4076840877532959,13.17912
5956,0.4360824525356293,9.021353
5957,0.19134333729743958,7.550765
5958,0.16131910681724548,11.526072
5959,0.09976906329393387,10.162778
5960,0.11215636134147644,9.484384
5961,0.09277796745300293,8.860635
5962,0.03041248209774494,10.031458
5963,0.03167135640978813,11.244564
5964,0.06653927266597748,10.49552
5965,0.07705557346343994,9.278032
5966,0.1820848286151886,12.027541
5967,0.2062431275844574,8.823626
5968,0.07785917073488235,8.442461
5969,0.12962490320205688,9.677733
5970,0.09277763962745667,9.882284
5971,0.12198691815137863,9.508541
5972,0.0585024319589138,10.879173
5973,0.05564412474632263,9.477596
5974,0.03952387720346451,9.998787
5975,0.20349788665771484,9.103572
5976,0.4833890199661255,8.123914
5977,0.3920084536075592,11.844328
5978,0.030836833640933037,12.123219
5979,0.24149274826049805,8.616146
5980,0.3372648060321808,10.271567
5981,0.2144758552312851,8.586341
5982,0.2070338875055313,6.9124174
5983,0.2346252202987671,9.500745
5984,0.07909128069877625,10.058521
5985,0.18246281147003174,8.452054
5986,0.07131494581699371,9.145483
5987,0.030104653909802437,11.017703
5988,0.07570835947990417,10.059041
5989,0.0758734941482544,9.313563
5990,0.05643601715564728,9.667759
5991,0.389535516500473,8.09433
5992,0.3172684609889984,11.365187
5993,0.07260078191757202,9.983381
5994,0.04493910074234009,10.793905
5995,0.09317174553871155,10.696953
5996,0.22615262866020203,8.955087
5997,0.09072159230709076,10.062996
5998,0.18796564638614655,8.142515
5999,0.3563491106033325,11.20681
6000,0.12246856093406677,10.250362
6001,0.07236555218696594,8.905992
6002,0.011034310795366764,11.472172
6003,0.05238448455929756,10.6965065
6004,0.046539515256881714,8.613436
6005,0.09302438795566559,9.209467
6006,0.03153223916888237,9.105918
6007,0.19754715263843536,10.017109
6008,0.03316566348075867,11.386381
6009,0.08049392700195312,9.97164
6010,0.049003053456544876,9.595995
6011,0.06685584038496017,9.484328
6012,0.11354362964630127,8.43689
6013,0.03790063038468361,9.945301
6014,0.2577548623085022,7.1149044
6015,0.1680217832326889,9.235509
6016,0.08584579825401306,9.262491
6017,0.12158986181020737,10.96422
6018,0.07804549485445023,9.90506
6019,0.3186378479003906,7.8892803
6020,0.1442272663116455,9.049951
6021,0.08421432971954346,10.177822
6022,0.2001444697380066,10.707729
6023,0.21010133624076843,8.181568
6024,0.17601697146892548,7.0119343
6025,0.19204595685005188,8.390651
6026,0.18029019236564636,12.056327
6027,0.3762516975402832,7.5521774
6028,0.08097578585147858,8.608942
6029,0.28662174940109253,9.15711
6030,0.1780969649553299,8.717601
6031,0.12117026746273041,8.096251
6032,0.12352263927459717,8.588739
6033,0.3305051326751709,10.835176
6034,0.18751531839370728,10.07464
6035,0.12261302769184113,7.2544885
6036,0.2292139232158661,10.672126
6037,0.0342857763171196,12.176842
6038,0.10576297342777252,10.712715
6039,0.09875607490539551,8.038114
6040,0.1365223377943039,8.219829
6041,0.22605159878730774,11.417918
6042,0.0659811943769455,11.782179
6043,0.015327205881476402,12.096509
6044,0.6173800230026245,6.6676793
6045,0.070277638733387,7.2704782
6046,0.5260047316551208,13.326945
6047,0.1349608153104782,11.14701
6048,0.07870174199342728,12.259783
6049,0.0362543985247612,9.540464
6050,0.02245544083416462,10.659792
6051,0.17589394748210907,11.950897
6052,0.1597200334072113,11.942113
6053,0.030776619911193848,13.182053
6054,0.05083741992712021,10.656814
6055,0.07334119081497192,9.098166
6056,0.009429587051272392,12.180412
6057,0.11394792795181274,9.735656
6058,0.10755856335163116,9.349573
6059,0.17880332469940186,8.473968
6060,0.208216592669487,8.388519
6061,0.17546726763248444,9.174213
6062,0.17373955249786377,8.7945385
6063,0.03954730182886124,9.546104
6064,0.23310281336307526,7.7914143
6065,0.196117103099823,10.518702
6066,0.1036776453256607,10.027696
6067,0.17851833999156952,10.242756
6068,0.051132313907146454,8.970972
6069,0.1554161161184311,10.744917
6070,0.07675807178020477,9.844587
6071,0.08925800025463104,10.100887
6072,0.011879653669893742,13.17023
6073,0.08450178802013397,10.348119
6074,0.17140011489391327,8.071864
6075,0.13260461390018463,8.89658
6076,0.0862405002117157,8.625534
6077,0.029609687626361847,9.80104
6078,0.025109950453042984,9.775515
6079,0.09142700582742691,10.185124
6080,0.22462786734104156,8.184321
6081,0.17679600417613983,6.198661
6082,0.35599765181541443,11.846279
6083,0.25945377349853516,8.701956
6084,0.11671388894319534,8.601967
6085,0.049228131771087646,9.477472
6086,0.05534011125564575,10.000385
6087,0.04491400718688965,10.927181
6088,0.5038295388221741,7.459424
6089,0.09995028376579285,7.898625
6090,0.5851417183876038,13.284723
6091,0.1703767627477646,10.103451
6092,0.6219091415405273,6.311822
6093,0.2442168891429901,9.248307
6094,0.5099635720252991,14.277662
6095,0.11532504856586456,13.574014
6096,0.9154921174049377,9.453135
6097,0.23683558404445648,8.551239
6098,0.04033412039279938,9.872011
6099,0.08960120379924774,9.148108
6100,0.1304253786802292,10.293869
6101,0.07773572206497192,9.520052
6102,0.04543216526508331,12.141634
6103,0.09311245381832123,9.519896
6104,0.20512112975120544,7.2033334
6105,0.32701796293258667,11.166399
6106,0.28856611251831055,7.7823076
6107,0.37125998735427856,5.366744
6108,0.6441931128501892,11.0890045
6109,0.05296202003955841,11.140337
6110,0.1496429443359375,8.613575
6111,0.07776637375354767,9.146945
6112,0.2558501660823822,7.1459165
6113,0.7139971256256104,12.021467
6114,0.0811288133263588,11.783165
6115,0.29412317276000977,7.4912157
6116,0.26819097995758057,8.322319
6117,0.21319274604320526,10.23974
6118,0.04509563744068146,11.487797
6119,0.09204864501953125,9.559494
6120,0.32077091932296753,7.0804844
6121,0.5707915425300598,12.83869
6122,0.21816876530647278,11.651827
6123,0.10390041768550873,8.345381
6124,0.23215872049331665,10.403332
6125,0.5415038466453552,6.0555215
6126,0.58558589220047,12.817122
6127,0.4269225299358368,7.480383
6128,0.18036982417106628,7.3364897
6129,0.3531678020954132,12.140516
6130,0.15473011136054993,10.790813
6131,0.20551878213882446,7.1250553
6132,0.07930947840213776,8.35687
6133,0.2822408676147461,10.59922
6134,0.22240713238716125,10.484154
6135,0.16236406564712524,9.367943
6136,0.04377809539437294,12.974668
6137,0.16065284609794617,10.844109
6138,0.09080424904823303,11.008783
6139,0.07530636340379715,10.930612
6140,0.011322210542857647,12.183612
6141,0.07326047867536545,11.132589
6142,0.18893170356750488,9.178579
6143,0.10429705679416656,8.976659
6144,0.03366992995142937,9.616466
6145,0.5790427923202515,10.159039
6146,0.17975719273090363,9.62273
6147,0.17243406176567078,9.945099
6148,0.13200807571411133,8.658752
6149,0.3226379156112671,11.474611
6150,0.285652220249176,9.9854355
6151,0.19750933349132538,8.578316
6152,0.10756762325763702,7.9463644
6153,0.11827363073825836,8.395731
6154,0.19451503455638885,10.951195
6155,0.07143303751945496,10.669017
6156,0.25524672865867615,7.997445
6157,0.08865759521722794,8.4253845
6158,0.154608815908432,10.5267935
6159,0.34957411885261536,8.306504
6160,0.15693743526935577,10.111258
6161,0.0165816992521286,10.365498
6162,0.042817723006010056,9.652793
6163,0.07846826314926147,9.770783
6164,0.05040620639920235,9.911415
6165,0.0290237907320261,9.694233
6166,0.022901903837919235,10.240987
6167,0.0534801185131073,9.58057
6168,0.10934572666883469,8.864973
6169,0.1674821972846985,7.5226583
6170,0.1910858005285263,10.93429
6171,0.0997733548283577,12.99939
6172,0.2004181295633316,7.57524
6173,0.14039042592048645,8.422018
6174,0.0662783831357956,10.499939
6175,0.24821925163269043,8.364774
6176,0.1564299613237381,9.742034
6177,0.04319034144282341,10.038731
6178,0.03829464316368103,11.956036
6179,0.1943611055612564,10.2863655
6180,0.0949830710887909,10.972588
6181,0.11297192424535751,9.786783
6182,0.10188312083482742,9.878809
6183,0.16068612039089203,8.471666
6184,0.12211979180574417,9.679518
6185,0.19927257299423218,9.036683
6186,0.07345703989267349,8.35768
6187,0.11708234250545502,9.511734
6188,0.0155264213681221,11.078266
6189,0.43910735845565796,6.547242
6190,0.21041472256183624,9.463022
6191,0.4368075728416443,14.920213
6192,0.13302496075630188,13.933426
6193,0.255105197429657,11.270107
6194,0.03129527345299721,10.240309
6195,0.19145901501178741,7.2205744
6196,0.09410982578992844,9.004999
6197,0.2800849974155426,8.887675
6198,0.12731367349624634,12.126158
6199,0.2470940500497818,10.88526
6200,0.06884313374757767,8.2309885
6201,0.1520700305700302,9.394098
6202,0.010969709604978561,11.434977
6203,0.07889716327190399,8.98634
6204,0.12727394700050354,10.059769
6205,0.2180253267288208,8.508593
6206,0.13601505756378174,7.8775387
6207,0.04288247972726822,8.648502
6208,0.34586238861083984,12.542233
6209,0.06691311299800873,14.178841
6210,0.31118080019950867,9.919468
6211,0.17062118649482727,7.5315027
6212,0.8411701917648315,14.468438
6213,0.21507953107357025,10.850496
6214,0.2616415023803711,6.713648
6215,0.7962711453437805,14.239155
6216,0.5070274472236633,7.16331
6217,0.35424816608428955,10.639861
6218,0.16259068250656128,8.955536
6219,0.1610773801803589,9.307394
6220,0.2629607915878296,8.414429
6221,0.27925100922584534,7.369686
6222,0.3714754581451416,11.674143
6223,1.0082119703292847,6.5256634
6224,0.09186042100191116,8.292526
6225,0.32983604073524475,11.412158
6226,0.3157442808151245,8.048975
6227,0.09966925531625748,8.97595
6228,0.15724466741085052,8.924884
6229,0.23577052354812622,9.5500145
6230,0.17241227626800537,9.152346
6231,0.05881081894040108,9.323653
6232,0.35093754529953003,8.242601
6233,0.515086829662323,12.219328
6234,0.1577712446451187,11.414059
6235,0.34600695967674255,7.987253
6236,0.5315536260604858,11.163076
6237,0.7593151330947876,6.794574
6238,0.4692745804786682,11.167215
6239,0.19049301743507385,10.560228
6240,0.6491662859916687,7.0261116
6241,0.7276469469070435,11.161728
6242,0.7796810865402222,7.928626
6243,0.16501525044441223,7.460882
6244,0.3784891366958618,10.57489
6245,0.17257565259933472,9.302481
6246,0.4051084518432617,5.693353
6247,0.8298453092575073,11.800956
6248,0.2669953405857086,8.675137
6249,0.14787060022354126,8.740762
6250,0.033180121332407,8.331933
6251,0.189675435423851,10.023366
6252,0.0668749138712883,9.734453
6253,0.0616418831050396,10.795492
6254,0.04828280955553055,9.553419
6255,0.01593993604183197,9.982309
6256,0.10252052545547485,9.287219
6257,0.20784470438957214,11.142933
6258,0.06081222742795944,11.133955
6259,0.31136295199394226,8.265709
6260,0.09291558712720871,7.4738817
6261,0.5822732448577881,11.678366
6262,0.22920900583267212,9.633087
6263,0.12968172132968903,11.160492
6264,0.014972195029258728,10.284985
6265,0.4337112009525299,6.1412377
6266,0.1706455498933792,8.626877
6267,0.45918431878089905,12.828453
6268,0.12440785020589828,11.060406
6269,0.3673306703567505,9.362738
6270,0.11136072129011154,8.935305
6271,0.3647695779800415,7.085106
6272,0.05885835364460945,10.0505295
6273,0.7780253291130066,12.378155
6274,0.3770696222782135,10.739491
6275,0.22913134098052979,8.000955
6276,0.24905484914779663,8.260904
6277,0.6215392351150513,12.994566
6278,0.6077152490615845,9.837809
6279,0.21163545548915863,7.2312074
6280,0.2758110761642456,9.381186
6281,0.17151084542274475,12.398918
6282,0.05376506969332695,11.040424
6283,0.1605372279882431,9.022803
6284,0.0913771539926529,8.468119
6285,0.17017905414104462,10.95717
6286,0.4720582365989685,8.4143505
6287,0.4769567549228668,10.098679
6288,0.24040648341178894,9.116539
6289,0.22843992710113525,7.0335093
6290,0.1742667406797409,9.958519
6291,0.13938798010349274,9.458004
6292,0.1336151659488678,9.1462145
6293,0.07451178133487701,9.394878
6294,0.09467785060405731,9.064287
6295,0.13312062621116638,8.313706
6296,0.2425025999546051,9.187132
6297,0.027416355907917023,11.44461
6298,0.1770027130842209,9.406996
6299,0.16449543833732605,9.397167
6300,0.04257233440876007,10.444794
6301,0.13449814915657043,9.256564
6302,0.09632281213998795,8.517261
6303,0.15207140147686005,10.797631
6304,0.22165238857269287,9.037517
6305,0.1682518720626831,9.13273
6306,0.18766412138938904,8.014563
6307,0.09340546280145645,9.741317
6308,0.16958820819854736,8.462226
6309,0.5180220007896423,12.246416
6310,0.1424201875925064,12.353342
6311,0.24768076837062836,11.615349
6312,0.1407914161682129,8.356697
6313,0.09144259989261627,9.468379
6314,0.40798717737197876,11.639941
6315,0.030662594363093376,12.057431
6316,0.14337627589702606,11.230042
6317,0.8068983554840088,5.665342
6318,0.9404666423797607,14.68965
6319,0.31594982743263245,7.7769995
6320,0.14237208664417267,9.175531
6321,0.028253166005015373,10.678534
6322,0.16737042367458344,10.478911
6323,0.20906786620616913,8.690716
6324,0.14026226103305817,9.5742855
6325,0.0827174037694931,9.415382
6326,0.09262645244598389,8.96001
6327,0.08989392220973969,8.626034
6328,0.0856512263417244,9.606797
6329,0.04557311162352562,10.430258
6330,0.07628106325864792,11.691741
6331,0.06332797557115555,11.203202
6332,0.4311521649360657,8.794935
6333,0.16316813230514526,7.149669
6334,0.6708322763442993,13.19347
6335,0.8217871785163879,10.332031
6336,0.16900023818016052,7.504647
6337,0.6039660573005676,11.714177
6338,0.21365590393543243,9.792379
6339,0.19352000951766968,8.283598
6340,0.08395985513925552,8.726732
6341,0.10891859233379364,9.341636
6342,0.4855847954750061,6.7732277
6343,0.7379696369171143,13.436386
6344,0.059939589351415634,11.906042
6345,0.357037216424942,10.957352
6346,0.30598753690719604,7.896777
6347,0.1168408989906311,10.305376
6348,0.13876967132091522,12.00583
6349,0.13012777268886566,9.495625
6350,0.29462453722953796,9.34445
6351,0.07884635031223297,7.6219606
6352,0.19712068140506744,11.469063
6353,0.03234873339533806,11.405621
6354,0.20208430290222168,8.225363
6355,0.07497897744178772,9.640041
6356,0.2379046082496643,10.799227
6357,0.06418310850858688,12.411001
6358,0.029965689405798912,11.059151
6359,0.19826102256774902,8.9696045
6360,0.09622973948717117,9.165794
6361,0.1297030746936798,8.427904
6362,0.13398002088069916,8.344727
6363,0.06250068545341492,10.312947
6364,0.03493570163846016,9.994663
6365,0.11543866246938705,10.242304
6366,0.04572856426239014,9.480326
6367,0.08472318947315216,8.919649
6368,0.13695502281188965,8.752409
6369,0.048911720514297485,10.745017
6370,0.16503846645355225,9.407258
6371,0.17533057928085327,10.445351
6372,0.21840538084506989,9.48328
6373,0.06863050907850266,9.626375
6374,0.049308933317661285,9.320737
